s_adminid,s_ftype,,s_fstatus,s_admincode,in_dataset_tag,in_timespan,in_xvar,in_yvar,in_sampres,in_quantile,in_station_agg,in_glo,in_ghi,containing_hydrocode,out_p,out_n,out_rsq,out_rsq_adj,out_m,out_b,out_breakpoint,isheadwater,huc8,IFIM study HUC8,River name or region,IFIM site name(s),Drainage area mi2,MAF,s_name
402385,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02070008,0.000002,40,0.4528,0.4384,0.3076,2.1153,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_darter = f( nhdp_drainage_sqmi )_ upper 80%
402385,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02070008,0.000002,40,0.4528,0.4384,0.3076,2.1153,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_darter = f( nhdp_drainage_sqmi )_ upper 80%
402392,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080201,0.0006,46,0.2372,0.2199,0.2258,2.5192,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_darter = f( nhdp_drainage_sqmi )_ upper 80%
402392,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080201,0.0006,46,0.2372,0.2199,0.2258,2.5192,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_darter = f( nhdp_drainage_sqmi )_ upper 80%
402392,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080201,0.0006,46,0.2372,0.2199,0.2258,2.5192,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_darter = f( nhdp_drainage_sqmi )_ upper 80%
408999,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080201,0,58,0.263,0.2498,0.1929,3.534,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_benins = f( nhdp_drainage_sqmi )_ upper 80%
408999,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080201,0,58,0.263,0.2498,0.1929,3.534,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_benins = f( nhdp_drainage_sqmi )_ upper 80%
408999,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080201,0,58,0.263,0.2498,0.1929,3.534,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_benins = f( nhdp_drainage_sqmi )_ upper 80%
409002,fe_quantreg,,active,74534_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_05050001,0,20,0.6308,0.6103,0.6521,1.9384,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_benins = f( nhdp_drainage_sqmi )_ upper 80%
409004,fe_quantreg,,active,74535_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_05050002,0.0002,23,0.5016,0.4778,0.5608,1.6173,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_benins = f( nhdp_drainage_sqmi )_ upper 80%
409009,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,0.0004,8,0.8959,0.8786,0.6446,0.5202,530,1,2070006,2070006,NF IFIM,Rt 648,743.1,674.1,Quantile Regression_ aqbio_nt_benins = f( nhdp_drainage_sqmi )_ upper 80%
409009,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,0.0004,8,0.8959,0.8786,0.6446,0.5202,530,1,2070006,2070006,NF IFIM,Spring Hollow,695.1,630.7,Quantile Regression_ aqbio_nt_benins = f( nhdp_drainage_sqmi )_ upper 80%
409009,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,0.0004,8,0.8959,0.8786,0.6446,0.5202,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_benins = f( nhdp_drainage_sqmi )_ upper 80%
409009,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,0.0004,8,0.8959,0.8786,0.6446,0.5202,530,1,2070006,2070006,NF IFIM,Plains Mill,331.6,315,Quantile Regression_ aqbio_nt_benins = f( nhdp_drainage_sqmi )_ upper 80%
409017,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070005,0.3664,11,0.0913,-0.0097,0.1738,2.4708,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_benins = f( nhdp_drainage_sqmi )_ upper 80%
409017,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070005,0.3664,11,0.0913,-0.0097,0.1738,2.4708,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_benins = f( nhdp_drainage_sqmi )_ upper 80%
409017,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070005,0.3664,11,0.0913,-0.0097,0.1738,2.4708,530,1,2070005,2070005,SF IFIM,Lynnwood,1147.3,1247.3,Quantile Regression_ aqbio_nt_benins = f( nhdp_drainage_sqmi )_ upper 80%
409022,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0258,16,0.3073,0.2579,0.2522,2.7007,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_benins = f( nhdp_drainage_sqmi )_ upper 80%
409022,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0258,16,0.3073,0.2579,0.2522,2.7007,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_benins = f( nhdp_drainage_sqmi )_ upper 80%
409022,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0258,16,0.3073,0.2579,0.2522,2.7007,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_benins = f( nhdp_drainage_sqmi )_ upper 80%
409022,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0258,16,0.3073,0.2579,0.2522,2.7007,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_benins = f( nhdp_drainage_sqmi )_ upper 80%
409024,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080207,0.016,15,0.3705,0.3221,0.431,2.8042,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_benins = f( nhdp_drainage_sqmi )_ upper 80%
409024,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080207,0.016,15,0.3705,0.3221,0.431,2.8042,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_benins = f( nhdp_drainage_sqmi )_ upper 80%
407372,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080201,0.0062,36,0.2006,0.1771,0.1916,3.4689,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_cent = f( nhdp_drainage_sqmi )_ upper 80%
407372,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080201,0.0062,36,0.2006,0.1771,0.1916,3.4689,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_cent = f( nhdp_drainage_sqmi )_ upper 80%
407372,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080201,0.0062,36,0.2006,0.1771,0.1916,3.4689,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_cent = f( nhdp_drainage_sqmi )_ upper 80%
407377,fe_quantreg,,active,74534_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_05050001,0.529,22,0.0201,-0.0289,0.0852,4.5712,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_cent = f( nhdp_drainage_sqmi )_ upper 80%
407378,fe_quantreg,,active,74535_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_05050002,0.8272,14,0.0041,-0.0789,0.0518,4.4557,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_cent = f( nhdp_drainage_sqmi )_ upper 80%
409030,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070008,0,36,0.7818,0.7753,0.5328,1.396,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_benins = f( nhdp_drainage_sqmi )_ upper 80%
409030,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070008,0,36,0.7818,0.7753,0.5328,1.396,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_benins = f( nhdp_drainage_sqmi )_ upper 80%
407388,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,0.0003,10,0.8247,0.8028,1.1742,0.9191,530,1,2070006,2070006,NF IFIM,Rt 648,743.1,674.1,Quantile Regression_ aqbio_nt_cent = f( nhdp_drainage_sqmi )_ upper 80%
407388,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,0.0003,10,0.8247,0.8028,1.1742,0.9191,530,1,2070006,2070006,NF IFIM,Spring Hollow,695.1,630.7,Quantile Regression_ aqbio_nt_cent = f( nhdp_drainage_sqmi )_ upper 80%
407388,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,0.0003,10,0.8247,0.8028,1.1742,0.9191,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_cent = f( nhdp_drainage_sqmi )_ upper 80%
407388,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,0.0003,10,0.8247,0.8028,1.1742,0.9191,530,1,2070006,2070006,NF IFIM,Plains Mill,331.6,315,Quantile Regression_ aqbio_nt_cent = f( nhdp_drainage_sqmi )_ upper 80%
407397,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0085,25,0.2648,0.2328,0.3838,4.3247,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_cent = f( nhdp_drainage_sqmi )_ upper 80%
407397,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0085,25,0.2648,0.2328,0.3838,4.3247,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_cent = f( nhdp_drainage_sqmi )_ upper 80%
407397,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0085,25,0.2648,0.2328,0.3838,4.3247,530,1,2070005,2070005,SF IFIM,Lynnwood,1147.3,1247.3,Quantile Regression_ aqbio_nt_cent = f( nhdp_drainage_sqmi )_ upper 80%
407402,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.5819,84,0.0037,-0.0084,0.0242,5.4737,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_cent = f( nhdp_drainage_sqmi )_ upper 80%
407402,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.5819,84,0.0037,-0.0084,0.0242,5.4737,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_cent = f( nhdp_drainage_sqmi )_ upper 80%
407402,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.5819,84,0.0037,-0.0084,0.0242,5.4737,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_cent = f( nhdp_drainage_sqmi )_ upper 80%
407402,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.5819,84,0.0037,-0.0084,0.0242,5.4737,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_cent = f( nhdp_drainage_sqmi )_ upper 80%
407404,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080207,0.0014,37,0.2557,0.2344,0.4229,5.129,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_cent = f( nhdp_drainage_sqmi )_ upper 80%
407404,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080207,0.0014,37,0.2557,0.2344,0.4229,5.129,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_cent = f( nhdp_drainage_sqmi )_ upper 80%
407412,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070008,0,42,0.5616,0.5506,0.6851,3.9696,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_cent = f( nhdp_drainage_sqmi )_ upper 80%
407412,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070008,0,42,0.5616,0.5506,0.6851,3.9696,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_cent = f( nhdp_drainage_sqmi )_ upper 80%
409035,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_03010102,0.0005,11,0.7569,0.7299,0.7203,0.9936,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_benins = f( nhdp_drainage_sqmi )_ upper 80%
409035,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_03010102,0.0005,11,0.7569,0.7299,0.7203,0.9936,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_benins = f( nhdp_drainage_sqmi )_ upper 80%
407425,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_03010102,0.0922,14,0.2181,0.153,-0.4121,7.2094,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_cent = f( nhdp_drainage_sqmi )_ upper 80%
407425,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_03010102,0.0922,14,0.2181,0.153,-0.4121,7.2094,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_cent = f( nhdp_drainage_sqmi )_ upper 80%
402352,fe_quantreg,,active,74534_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_05050001,0,18,0.6807,0.6608,0.577,1.8664,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_darter = f( nhdp_drainage_sqmi )_ upper 80%
402348,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_03010102,0.000003,12,0.8996,0.8896,0.904,1.3516,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_darter = f( nhdp_drainage_sqmi )_ upper 80%
402348,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_03010102,0.000003,12,0.8996,0.8896,0.904,1.3516,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_darter = f( nhdp_drainage_sqmi )_ upper 80%
402354,fe_quantreg,,active,74535_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_05050002,0,24,0.7418,0.7301,0.5001,0.8901,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_darter = f( nhdp_drainage_sqmi )_ upper 80%
410210,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.000001,70,0.3108,0.3006,1.2149,16.3604,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_total = f( nhdp_drainage_sqmi )_ upper 80%
410210,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.000001,70,0.3108,0.3006,1.2149,16.3604,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_total = f( nhdp_drainage_sqmi )_ upper 80%
410210,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.000001,70,0.3108,0.3006,1.2149,16.3604,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( nhdp_drainage_sqmi )_ upper 80%
410215,fe_quantreg,,active,74534_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_05050001,0,32,0.6588,0.6474,2.3213,12.9277,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_total = f( nhdp_drainage_sqmi )_ upper 80%
410217,fe_quantreg,,active,74535_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_05050002,0.0002,35,0.3566,0.3371,2.1135,9.3176,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_total = f( nhdp_drainage_sqmi )_ upper 80%
410238,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0.000004,35,0.4826,0.4669,2.2143,9.6647,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_total = f( nhdp_drainage_sqmi )_ upper 80%
410238,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0.000004,35,0.4826,0.4669,2.2143,9.6647,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_total = f( nhdp_drainage_sqmi )_ upper 80%
410238,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0.000004,35,0.4826,0.4669,2.2143,9.6647,530,1,2070005,2070005,SF IFIM,Lynnwood,1147.3,1247.3,Quantile Regression_ aqbio_nt_total = f( nhdp_drainage_sqmi )_ upper 80%
410244,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080106,0,97,0.2954,0.288,1.123,12.6803,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_total = f( nhdp_drainage_sqmi )_ upper 80%
410244,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080106,0,97,0.2954,0.288,1.123,12.6803,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_total = f( nhdp_drainage_sqmi )_ upper 80%
410244,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080106,0,97,0.2954,0.288,1.123,12.6803,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_total = f( nhdp_drainage_sqmi )_ upper 80%
410244,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080106,0,97,0.2954,0.288,1.123,12.6803,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_total = f( nhdp_drainage_sqmi )_ upper 80%
410246,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080207,0,41,0.3479,0.3312,1.947,17.0551,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_total = f( nhdp_drainage_sqmi )_ upper 80%
410246,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080207,0,41,0.3479,0.3312,1.947,17.0551,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_total = f( nhdp_drainage_sqmi )_ upper 80%
410257,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,57,0.7946,0.7909,3.7396,12.1868,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_total = f( nhdp_drainage_sqmi )_ upper 80%
410257,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,57,0.7946,0.7909,3.7396,12.1868,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( nhdp_drainage_sqmi )_ upper 80%
410280,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,18,0.7175,0.6998,3.2933,11.971,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_total = f( nhdp_drainage_sqmi )_ upper 80%
410280,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,18,0.7175,0.6998,3.2933,11.971,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( nhdp_drainage_sqmi )_ upper 80%
410227,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.001,12,0.6791,0.647,3.8085,5.4725,530,1,2070006,2070006,NF IFIM,Rt 648,743.1,674.1,Quantile Regression_ aqbio_nt_total = f( nhdp_drainage_sqmi )_ upper 80%
410227,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.001,12,0.6791,0.647,3.8085,5.4725,530,1,2070006,2070006,NF IFIM,Spring Hollow,695.1,630.7,Quantile Regression_ aqbio_nt_total = f( nhdp_drainage_sqmi )_ upper 80%
